epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
370,1111.12,0.50912,0.42312,0.8333,0.88864,0.8704,0.89236,0.76845,0.64076,0.5404,0.91114,0.000463949,0.000463949,0.000463949
371,1114.06,0.52095,0.42522,0.83877,0.88872,0.878,0.88784,0.75793,0.64056,0.54831,0.91207,0.000463398,0.000463398,0.000463398
372,1117.02,0.51624,0.42638,0.83526,0.88573,0.88032,0.89451,0.76985,0.64616,0.54639,0.91711,0.000462848,0.000462848,0.000462848
373,1119.91,0.50789,0.4232,0.84062,0.87618,0.8847,0.8949,0.76106,0.64323,0.54103,0.91558,0.000462298,0.000462298,0.000462298
374,1122.8,0.50001,0.42023,0.83671,0.89812,0.86494,0.89384,0.75748,0.64511,0.54051,0.91819,0.000461747,0.000461747,0.000461747
375,1125.72,0.55212,0.44818,0.84395,0.89713,0.8552,0.88581,0.74707,0.64654,0.54743,0.91499,0.000461197,0.000461197,0.000461197
376,1128.64,0.50278,0.42074,0.8431,0.89652,0.86196,0.8928,0.75782,0.6486,0.54414,0.91207,0.000460647,0.000460647,0.000460647
377,1131.58,0.5314,0.43554,0.83393,0.88867,0.87133,0.88957,0.75345,0.67283,0.54757,0.92426,0.000460097,0.000460097,0.000460097
378,1134.49,0.52531,0.42435,0.84134,0.88792,0.8686,0.89455,0.76008,0.64587,0.53528,0.91627,0.000459546,0.000459546,0.000459546
379,1137.4,0.55506,0.42981,0.84049,0.89543,0.8658,0.88622,0.7522,0.65396,0.54408,0.91693,0.000458996,0.000458996,0.000458996
380,1140.32,0.52812,0.43534,0.83345,0.89859,0.85913,0.88488,0.7529,0.66387,0.54632,0.92104,0.000458446,0.000458446,0.000458446
381,1143.25,0.55045,0.43803,0.84043,0.89722,0.86719,0.89279,0.7652,0.64246,0.54152,0.91462,0.000457895,0.000457895,0.000457895
382,1146.19,0.54105,0.44151,0.83814,0.89741,0.87444,0.89439,0.76541,0.64146,0.53092,0.9131,0.000457345,0.000457345,0.000457345
383,1149.11,0.52413,0.42747,0.83397,0.88607,0.88373,0.90251,0.77336,0.63214,0.52436,0.91303,0.000456795,0.000456795,0.000456795
384,1152.07,0.51094,0.42028,0.83256,0.89684,0.88155,0.90233,0.77059,0.63605,0.52682,0.91025,0.000456245,0.000456245,0.000456245
385,1154.95,0.48897,0.41267,0.83604,0.8984,0.87679,0.89809,0.77248,0.62607,0.52063,0.91399,0.000455694,0.000455694,0.000455694
386,1157.85,0.48884,0.41403,0.8393,0.89745,0.87099,0.89426,0.77267,0.62733,0.51533,0.91692,0.000455144,0.000455144,0.000455144
387,1160.8,0.51345,0.42648,0.83248,0.89548,0.86677,0.89459,0.77194,0.63357,0.52364,0.92493,0.000454594,0.000454594,0.000454594
388,1163.75,0.51199,0.41964,0.83248,0.89699,0.86594,0.89566,0.76839,0.63542,0.52903,0.92767,0.000454044,0.000454044,0.000454044
389,1166.63,0.50747,0.41898,0.83858,0.89253,0.87719,0.88617,0.76048,0.63558,0.52096,0.92346,0.000453493,0.000453493,0.000453493
390,1169.55,0.52615,0.43057,0.83543,0.90592,0.87447,0.88138,0.76175,0.63637,0.52299,0.92286,0.000452943,0.000452943,0.000452943
391,1172.45,0.50593,0.41475,0.83873,0.90916,0.87132,0.88286,0.75939,0.63753,0.52019,0.92418,0.000452393,0.000452393,0.000452393
392,1175.34,0.50397,0.41324,0.83871,0.90393,0.87223,0.88523,0.76523,0.63296,0.52047,0.91901,0.000451842,0.000451842,0.000451842
393,1178.27,0.51589,0.41861,0.83862,0.90124,0.87401,0.88692,0.76506,0.6351,0.51666,0.91963,0.000451292,0.000451292,0.000451292
394,1181.18,0.52643,0.4302,0.83589,0.89746,0.87109,0.88692,0.76407,0.63241,0.51848,0.91996,0.000450742,0.000450742,0.000450742
395,1184.06,0.50142,0.41435,0.8336,0.89651,0.86933,0.88763,0.75947,0.63999,0.52356,0.91929,0.000450192,0.000450192,0.000450192
396,1187,0.51002,0.42189,0.82998,0.8941,0.86581,0.88142,0.75661,0.63332,0.53103,0.91668,0.000449641,0.000449641,0.000449641
397,1189.95,0.51015,0.4228,0.83577,0.89394,0.87162,0.88343,0.75762,0.62314,0.53347,0.91157,0.000449091,0.000449091,0.000449091
398,1192.86,0.50491,0.42023,0.83694,0.90112,0.86963,0.89018,0.77058,0.62233,0.53007,0.91138,0.000448541,0.000448541,0.000448541
399,1195.79,0.50042,0.4169,0.83206,0.89382,0.876,0.89083,0.7734,0.6263,0.53165,0.91102,0.000447991,0.000447991,0.000447991
400,1198.7,0.49449,0.41271,0.8352,0.88105,0.883,0.89629,0.773,0.63805,0.52858,0.91441,0.00044744,0.00044744,0.00044744
401,1201.63,0.50249,0.41717,0.83874,0.87695,0.88047,0.89859,0.77832,0.64413,0.53743,0.91292,0.00044689,0.00044689,0.00044689
402,1204.6,0.51235,0.41792,0.83569,0.90769,0.86361,0.9017,0.77776,0.63399,0.53703,0.9099,0.00044634,0.00044634,0.00044634
403,1207.48,0.51059,0.42614,0.8399,0.89632,0.87688,0.90421,0.78084,0.62753,0.52822,0.9087,0.000445789,0.000445789,0.000445789
404,1210.46,0.50005,0.41365,0.83119,0.8792,0.88933,0.8979,0.76795,0.64592,0.53917,0.91507,0.000445239,0.000445239,0.000445239
405,1213.37,0.53154,0.42478,0.83827,0.89571,0.88304,0.90062,0.76835,0.64099,0.53949,0.91219,0.000444689,0.000444689,0.000444689
406,1216.27,0.51383,0.41602,0.83358,0.89649,0.89134,0.90045,0.76944,0.6486,0.52998,0.91274,0.000444139,0.000444139,0.000444139
407,1219.22,0.51394,0.42516,0.83266,0.89612,0.8838,0.90256,0.77318,0.64817,0.51675,0.91278,0.000443588,0.000443588,0.000443588
408,1222.12,0.499,0.41013,0.83079,0.9047,0.86358,0.89921,0.77016,0.63858,0.51797,0.91317,0.000443038,0.000443038,0.000443038
409,1225.02,0.5184,0.42189,0.83923,0.88983,0.86604,0.89981,0.77671,0.63668,0.51835,0.91102,0.000442488,0.000442488,0.000442488
410,1227.93,0.51539,0.41794,0.83693,0.90478,0.86286,0.90294,0.78074,0.62621,0.51769,0.9084,0.000441938,0.000441938,0.000441938
411,1230.82,0.49393,0.41478,0.83341,0.90105,0.86456,0.90259,0.77727,0.63287,0.52563,0.91127,0.000441387,0.000441387,0.000441387
412,1233.73,0.50651,0.41648,0.83402,0.90101,0.86373,0.90436,0.78089,0.63824,0.52789,0.91167,0.000440837,0.000440837,0.000440837
413,1236.74,0.51813,0.41955,0.83135,0.89678,0.86574,0.9063,0.78311,0.63446,0.52347,0.91336,0.000440287,0.000440287,0.000440287
414,1239.76,0.50242,0.40993,0.8307,0.89787,0.86748,0.90777,0.78212,0.63595,0.52487,0.91568,0.000439736,0.000439736,0.000439736
415,1242.64,0.48928,0.40704,0.83355,0.90478,0.8769,0.90913,0.77926,0.63602,0.52379,0.9114,0.000439186,0.000439186,0.000439186
416,1245.56,0.50005,0.41022,0.82991,0.89436,0.8849,0.90548,0.77955,0.63369,0.52417,0.91192,0.000438636,0.000438636,0.000438636
417,1248.54,0.5352,0.42901,0.82819,0.88997,0.8851,0.90478,0.7753,0.6411,0.53608,0.91719,0.000438086,0.000438086,0.000438086
418,1251.49,0.50394,0.41242,0.83637,0.88021,0.89289,0.9002,0.77603,0.63074,0.52948,0.91328,0.000437535,0.000437535,0.000437535
419,1254.38,0.50753,0.415,0.84504,0.89498,0.87908,0.89589,0.77017,0.65109,0.52968,0.91941,0.000436985,0.000436985,0.000436985
420,1257.31,0.51348,0.42009,0.83357,0.88257,0.88831,0.8952,0.77416,0.64441,0.53242,0.9181,0.000436435,0.000436435,0.000436435
421,1260.23,0.52822,0.41911,0.83764,0.87799,0.88392,0.89593,0.7719,0.65223,0.53281,0.92454,0.000435884,0.000435884,0.000435884
422,1263.16,0.50755,0.41549,0.82987,0.88246,0.87681,0.8907,0.76896,0.64084,0.53015,0.92172,0.000435334,0.000435334,0.000435334
423,1266.07,0.49544,0.40865,0.83408,0.88913,0.87492,0.88946,0.76427,0.64356,0.52735,0.91985,0.000434784,0.000434784,0.000434784
424,1269.01,0.52719,0.42188,0.83181,0.9052,0.86636,0.89095,0.76555,0.64051,0.52371,0.91898,0.000434234,0.000434234,0.000434234
425,1271.9,0.50672,0.42628,0.83816,0.90523,0.86518,0.89424,0.77191,0.63524,0.52597,0.91493,0.000433683,0.000433683,0.000433683
426,1274.83,0.51584,0.41369,0.83588,0.90433,0.86568,0.89395,0.76789,0.64827,0.52549,0.91975,0.000433133,0.000433133,0.000433133
427,1277.76,0.49324,0.41302,0.83336,0.89406,0.86873,0.89463,0.77296,0.64671,0.53748,0.92317,0.000432583,0.000432583,0.000432583
428,1280.68,0.5057,0.41735,0.82739,0.90106,0.85786,0.89046,0.76475,0.65254,0.5519,0.9248,0.000432033,0.000432033,0.000432033
429,1283.61,0.50399,0.41772,0.83133,0.90061,0.85635,0.89196,0.76703,0.63231,0.53294,0.91788,0.000431482,0.000431482,0.000431482
430,1286.53,0.49283,0.40508,0.83366,0.90378,0.85992,0.89753,0.77015,0.64014,0.52852,0.92124,0.000430932,0.000430932,0.000430932
431,1289.45,0.50847,0.41869,0.83751,0.89282,0.86603,0.88983,0.76409,0.63361,0.53098,0.92138,0.000430382,0.000430382,0.000430382
432,1292.37,0.5038,0.41354,0.83235,0.89434,0.84943,0.88496,0.75755,0.6455,0.53711,0.92584,0.000429831,0.000429831,0.000429831
433,1295.28,0.5154,0.41142,0.83187,0.88425,0.86583,0.88139,0.75474,0.63838,0.53836,0.92486,0.000429281,0.000429281,0.000429281
434,1298.2,0.50311,0.41061,0.83426,0.89508,0.86377,0.88167,0.75561,0.64043,0.52982,0.91854,0.000428731,0.000428731,0.000428731
435,1301.09,0.50599,0.41155,0.82937,0.89772,0.86879,0.88775,0.75961,0.64676,0.5284,0.92094,0.000428181,0.000428181,0.000428181
436,1304.04,0.53169,0.41965,0.83355,0.90065,0.87326,0.89355,0.76429,0.65326,0.52753,0.9284,0.00042763,0.00042763,0.00042763
437,1306.99,0.51605,0.41245,0.83127,0.89534,0.86931,0.89197,0.76563,0.63293,0.53366,0.91968,0.00042708,0.00042708,0.00042708
438,1309.94,0.49987,0.41328,0.83508,0.90135,0.87345,0.88925,0.76695,0.63225,0.5288,0.9146,0.00042653,0.00042653,0.00042653
439,1312.85,0.50167,0.41101,0.83035,0.91113,0.87013,0.89077,0.77071,0.62562,0.51252,0.91331,0.00042598,0.00042598,0.00042598
440,1315.83,0.51446,0.41861,0.83218,0.91077,0.86879,0.89947,0.77948,0.6312,0.51454,0.91717,0.000425429,0.000425429,0.000425429
441,1318.76,0.49502,0.40414,0.83154,0.89898,0.87937,0.89657,0.77631,0.63164,0.52467,0.91813,0.000424879,0.000424879,0.000424879
442,1321.65,0.48813,0.40467,0.82961,0.90329,0.87117,0.89992,0.78009,0.63435,0.52288,0.91942,0.000424329,0.000424329,0.000424329
443,1324.55,0.48383,0.39285,0.83673,0.90165,0.87754,0.90442,0.77847,0.64655,0.52089,0.92466,0.000423778,0.000423778,0.000423778
444,1327.49,0.48645,0.39919,0.82842,0.90121,0.87329,0.9006,0.78608,0.63079,0.51949,0.91851,0.000423228,0.000423228,0.000423228
445,1330.49,0.48589,0.3994,0.83485,0.90419,0.87158,0.89827,0.77741,0.62737,0.51843,0.91898,0.000422678,0.000422678,0.000422678
446,1333.45,0.49558,0.4064,0.83088,0.89951,0.88019,0.89436,0.77276,0.6345,0.52684,0.91888,0.000422128,0.000422128,0.000422128
447,1336.39,0.51002,0.40751,0.82996,0.90519,0.87106,0.89934,0.77067,0.65011,0.52942,0.925,0.000421577,0.000421577,0.000421577
448,1339.29,0.48637,0.40289,0.82862,0.90125,0.87788,0.89514,0.76934,0.63953,0.52029,0.92351,0.000421027,0.000421027,0.000421027
449,1342.19,0.48414,0.39672,0.83216,0.904,0.87459,0.89371,0.7691,0.63958,0.51953,0.91981,0.000420477,0.000420477,0.000420477
450,1345.11,0.46929,0.39212,0.82488,0.89727,0.87751,0.90034,0.77343,0.64922,0.51384,0.92316,0.000419927,0.000419927,0.000419927
451,1348,0.48355,0.39274,0.83007,0.90672,0.86846,0.90074,0.78188,0.63315,0.51028,0.91986,0.000419376,0.000419376,0.000419376
452,1350.9,0.52835,0.40758,0.83143,0.90872,0.86758,0.90335,0.78243,0.63513,0.51105,0.92036,0.000418826,0.000418826,0.000418826
453,1353.83,0.5217,0.41492,0.83696,0.89949,0.86865,0.90167,0.77133,0.65979,0.51825,0.92741,0.000418276,0.000418276,0.000418276
454,1356.76,0.5204,0.42058,0.83421,0.9027,0.86675,0.89451,0.77145,0.633,0.51513,0.91769,0.000417725,0.000417725,0.000417725
455,1359.67,0.52259,0.41326,0.83616,0.90098,0.87252,0.89375,0.77215,0.63689,0.52017,0.9194,0.000417175,0.000417175,0.000417175
456,1362.59,0.49911,0.40753,0.83125,0.89847,0.87215,0.89536,0.77178,0.64085,0.52203,0.919,0.000416625,0.000416625,0.000416625
457,1365.51,0.49055,0.40085,0.8292,0.90089,0.86914,0.89505,0.77544,0.62903,0.52312,0.91565,0.000416075,0.000416075,0.000416075
458,1368.42,0.49146,0.40219,0.83618,0.89654,0.87609,0.89685,0.7774,0.63319,0.5201,0.9178,0.000415524,0.000415524,0.000415524
459,1371.3,0.48345,0.39671,0.83189,0.88092,0.87749,0.89591,0.77506,0.63004,0.52501,0.91825,0.000414974,0.000414974,0.000414974
460,1374.25,0.47643,0.397,0.82547,0.89779,0.86441,0.89521,0.77271,0.63025,0.52875,0.91723,0.000414424,0.000414424,0.000414424
461,1377.16,0.50093,0.39915,0.83003,0.89778,0.86403,0.89851,0.77152,0.62893,0.53079,0.91881,0.000413873,0.000413873,0.000413873
462,1380.11,0.49709,0.40195,0.82728,0.90166,0.8658,0.89945,0.77372,0.62461,0.53041,0.91479,0.000413323,0.000413323,0.000413323
463,1383.03,0.49523,0.39813,0.8279,0.89573,0.86407,0.89536,0.77225,0.62737,0.53217,0.91462,0.000412773,0.000412773,0.000412773
464,1385.95,0.47436,0.39105,0.8304,0.9021,0.86188,0.89059,0.77524,0.61881,0.53163,0.91408,0.000412223,0.000412223,0.000412223
465,1388.88,0.47007,0.39038,0.82519,0.9036,0.86019,0.88938,0.77345,0.62587,0.53622,0.91728,0.000411672,0.000411672,0.000411672
466,1391.84,0.49385,0.40014,0.82947,0.90582,0.85735,0.89137,0.77286,0.62657,0.54097,0.91839,0.000411122,0.000411122,0.000411122
467,1394.74,0.46657,0.38866,0.83117,0.89465,0.87254,0.89431,0.77092,0.63079,0.5311,0.91676,0.000410572,0.000410572,0.000410572
468,1397.67,0.50518,0.40743,0.82352,0.90823,0.86356,0.8935,0.77195,0.62966,0.5285,0.91821,0.000410022,0.000410022,0.000410022
469,1400.57,0.50121,0.40556,0.83059,0.90512,0.86801,0.89,0.76911,0.62094,0.52094,0.91678,0.000409471,0.000409471,0.000409471
470,1403.52,0.50704,0.40655,0.82752,0.89829,0.87288,0.89063,0.76638,0.62442,0.52174,0.91436,0.000408921,0.000408921,0.000408921
471,1406.42,0.50042,0.39932,0.82985,0.90599,0.8509,0.89276,0.77294,0.61514,0.51867,0.91262,0.000408371,0.000408371,0.000408371
472,1409.36,0.5204,0.41367,0.83217,0.90185,0.8599,0.89132,0.76793,0.62309,0.52428,0.91261,0.00040782,0.00040782,0.00040782
473,1412.28,0.50543,0.40421,0.83472,0.89626,0.87745,0.89317,0.76972,0.62597,0.52378,0.91492,0.00040727,0.00040727,0.00040727
474,1415.19,0.5004,0.40173,0.83549,0.87913,0.89004,0.8898,0.77093,0.62316,0.523,0.91421,0.00040672,0.00040672,0.00040672
475,1418.1,0.48461,0.39607,0.83425,0.90393,0.87074,0.89178,0.77431,0.62522,0.52346,0.91368,0.00040617,0.00040617,0.00040617
476,1421.05,0.49421,0.39964,0.82179,0.88971,0.87919,0.89451,0.77595,0.62452,0.52397,0.9153,0.000405619,0.000405619,0.000405619
477,1423.95,0.47367,0.39236,0.82719,0.8986,0.85794,0.89361,0.77211,0.62446,0.5241,0.9162,0.000405069,0.000405069,0.000405069
478,1426.87,0.47104,0.38912,0.83154,0.89909,0.86416,0.8992,0.77574,0.62857,0.51988,0.91638,0.000404519,0.000404519,0.000404519
479,1429.8,0.49554,0.40208,0.83051,0.89567,0.8673,0.90076,0.77874,0.63459,0.5167,0.92092,0.000403969,0.000403969,0.000403969
480,1432.7,0.49312,0.40306,0.83693,0.88187,0.87369,0.89454,0.77478,0.63539,0.51693,0.92287,0.000403418,0.000403418,0.000403418
481,1435.6,0.4772,0.3946,0.83085,0.88355,0.86571,0.89164,0.76925,0.64571,0.5218,0.92838,0.000402868,0.000402868,0.000402868
482,1438.48,0.46879,0.39012,0.82673,0.89984,0.85615,0.8951,0.77472,0.62686,0.51751,0.9215,0.000402318,0.000402318,0.000402318
483,1441.4,0.49355,0.39575,0.82601,0.88091,0.86772,0.89961,0.77179,0.6415,0.51374,0.92587,0.000401767,0.000401767,0.000401767
484,1444.31,0.48863,0.39532,0.82329,0.8931,0.86657,0.90499,0.77929,0.63118,0.50814,0.92271,0.000401217,0.000401217,0.000401217
485,1447.21,0.50151,0.40255,0.8306,0.89609,0.86516,0.90591,0.77707,0.62675,0.50797,0.91969,0.000400667,0.000400667,0.000400667
486,1450.15,0.47944,0.39609,0.83091,0.88912,0.85955,0.90091,0.77274,0.64021,0.51252,0.92651,0.000400117,0.000400117,0.000400117
487,1453.04,0.48183,0.39475,0.82751,0.89835,0.84832,0.89229,0.76961,0.63446,0.51894,0.92227,0.000399566,0.000399566,0.000399566
488,1455.94,0.47492,0.38659,0.8301,0.90602,0.84723,0.90329,0.78047,0.63174,0.51279,0.91914,0.000399016,0.000399016,0.000399016
489,1458.88,0.48497,0.39354,0.82764,0.89999,0.85702,0.90294,0.77779,0.63915,0.51004,0.91998,0.000398466,0.000398466,0.000398466
490,1461.84,0.47672,0.39156,0.83011,0.9057,0.87206,0.9035,0.78278,0.62572,0.5084,0.91699,0.000397916,0.000397916,0.000397916
491,1464.79,0.47607,0.38892,0.83112,0.88394,0.89748,0.90793,0.78697,0.62827,0.51316,0.91803,0.000397365,0.000397365,0.000397365
492,1467.86,0.48839,0.39209,0.83117,0.90189,0.88071,0.90131,0.77944,0.63739,0.51933,0.92096,0.000396815,0.000396815,0.000396815
493,1470.77,0.47079,0.38646,0.8279,0.90882,0.87085,0.90247,0.78342,0.63082,0.51822,0.91735,0.000396265,0.000396265,0.000396265
494,1473.69,0.46761,0.38618,0.82513,0.90686,0.87069,0.89782,0.77819,0.63792,0.52328,0.91775,0.000395714,0.000395714,0.000395714
495,1476.59,0.47892,0.39058,0.83115,0.87728,0.89383,0.894,0.77463,0.63176,0.52002,0.91682,0.000395164,0.000395164,0.000395164
496,1479.51,0.47976,0.39297,0.82986,0.89673,0.87006,0.89415,0.77709,0.62612,0.51606,0.91582,0.000394614,0.000394614,0.000394614
497,1482.4,0.46658,0.38553,0.82992,0.89554,0.87021,0.89271,0.77127,0.63261,0.51878,0.91909,0.000394064,0.000394064,0.000394064
498,1485.31,0.45695,0.38589,0.83047,0.88541,0.8769,0.8924,0.77189,0.63309,0.52861,0.91807,0.000393513,0.000393513,0.000393513
499,1488.21,0.48576,0.39653,0.8287,0.88922,0.87096,0.89315,0.77622,0.63124,0.53131,0.919,0.000392963,0.000392963,0.000392963
500,1491.14,0.50038,0.40203,0.8346,0.88714,0.85906,0.89125,0.7705,0.63316,0.53071,0.92083,0.000392413,0.000392413,0.000392413
501,1494.02,0.47167,0.38674,0.82947,0.90253,0.85163,0.89484,0.77271,0.62824,0.52554,0.92066,0.000391862,0.000391862,0.000391862
502,1496.96,0.48065,0.39457,0.83273,0.89928,0.8656,0.90064,0.7742,0.64171,0.52088,0.92372,0.000391312,0.000391312,0.000391312
503,1499.85,0.47319,0.3866,0.82874,0.90823,0.86515,0.90523,0.77875,0.63493,0.51927,0.9223,0.000390762,0.000390762,0.000390762
504,1502.75,0.47986,0.39135,0.83392,0.90863,0.861,0.90659,0.77595,0.6463,0.5245,0.92372,0.000390212,0.000390212,0.000390212
505,1505.67,0.48175,0.3879,0.8299,0.89029,0.89451,0.90703,0.7838,0.62671,0.51669,0.91627,0.000389661,0.000389661,0.000389661
506,1508.58,0.45716,0.37892,0.8257,0.88012,0.89976,0.9111,0.79104,0.62498,0.52239,0.91307,0.000389111,0.000389111,0.000389111
507,1511.54,0.46704,0.38915,0.82894,0.89715,0.89605,0.9094,0.78849,0.62888,0.53467,0.91301,0.000388561,0.000388561,0.000388561
508,1514.47,0.48063,0.39109,0.82474,0.90165,0.88338,0.90654,0.78181,0.63787,0.54267,0.91317,0.000388011,0.000388011,0.000388011
509,1517.37,0.48372,0.39645,0.84069,0.89687,0.87931,0.90812,0.7786,0.6411,0.54268,0.91205,0.00038746,0.00038746,0.00038746
510,1520.28,0.47391,0.38639,0.82337,0.91642,0.86528,0.91344,0.78454,0.63112,0.52882,0.91335,0.00038691,0.00038691,0.00038691
511,1523.19,0.48678,0.39191,0.82778,0.90954,0.87025,0.90375,0.77173,0.636,0.52574,0.91494,0.00038636,0.00038636,0.00038636
512,1526.1,0.50892,0.40147,0.83599,0.91536,0.86761,0.8991,0.7672,0.64115,0.52359,0.91343,0.000385809,0.000385809,0.000385809
513,1529.01,0.48064,0.39409,0.83263,0.90306,0.88781,0.89657,0.76588,0.63922,0.51544,0.91781,0.000385259,0.000385259,0.000385259
514,1531.92,0.48708,0.39253,0.83075,0.90995,0.87975,0.90195,0.7699,0.63508,0.51462,0.92284,0.000384709,0.000384709,0.000384709
515,1534.83,0.48407,0.39129,0.8288,0.90995,0.8784,0.90376,0.77204,0.63261,0.50828,0.91832,0.000384159,0.000384159,0.000384159
516,1537.74,0.49384,0.39316,0.82999,0.91167,0.87155,0.90962,0.78006,0.63184,0.50744,0.91767,0.000383608,0.000383608,0.000383608
517,1540.7,0.49287,0.39141,0.82601,0.90074,0.88678,0.90907,0.78112,0.6358,0.50715,0.91832,0.000383058,0.000383058,0.000383058
518,1543.62,0.48804,0.40073,0.83225,0.90369,0.88922,0.91099,0.78002,0.63242,0.50477,0.91667,0.000382508,0.000382508,0.000382508
519,1546.58,0.48278,0.39083,0.83579,0.91165,0.88084,0.914,0.78496,0.6243,0.50299,0.91337,0.000381958,0.000381958,0.000381958
520,1549.52,0.4722,0.38711,0.834,0.91087,0.8803,0.9127,0.78265,0.62516,0.50809,0.91211,0.000381407,0.000381407,0.000381407
521,1552.46,0.48495,0.39071,0.82366,0.91443,0.87934,0.91163,0.78197,0.62819,0.51291,0.91494,0.000380857,0.000380857,0.000380857
522,1555.36,0.46146,0.37968,0.83109,0.91042,0.88587,0.91041,0.7817,0.62633,0.51329,0.91569,0.000380307,0.000380307,0.000380307
523,1558.27,0.48941,0.38911,0.82793,0.91103,0.88549,0.90545,0.77901,0.62855,0.51776,0.91461,0.000379756,0.000379756,0.000379756
524,1561.2,0.49089,0.39734,0.83382,0.91002,0.88188,0.90398,0.77593,0.62542,0.5187,0.91442,0.000379206,0.000379206,0.000379206
525,1564.09,0.47293,0.38497,0.82626,0.89761,0.89344,0.9041,0.77782,0.62322,0.51706,0.91464,0.000378656,0.000378656,0.000378656
526,1567,0.46803,0.38433,0.83611,0.89817,0.88778,0.89576,0.77689,0.62073,0.51271,0.91362,0.000378106,0.000378106,0.000378106
527,1569.9,0.47831,0.38841,0.82709,0.90087,0.88385,0.89699,0.77544,0.62363,0.51395,0.91643,0.000377555,0.000377555,0.000377555
528,1572.83,0.48518,0.38805,0.82821,0.90604,0.88321,0.89351,0.77321,0.62175,0.51129,0.91596,0.000377005,0.000377005,0.000377005
529,1575.75,0.46901,0.38217,0.82543,0.89904,0.8915,0.89756,0.77359,0.62618,0.50784,0.91733,0.000376455,0.000376455,0.000376455
530,1578.71,0.50336,0.39521,0.82462,0.90365,0.88691,0.90247,0.77402,0.63184,0.51367,0.92035,0.000375905,0.000375905,0.000375905
531,1581.66,0.50456,0.39803,0.82415,0.91226,0.89405,0.90486,0.77366,0.62963,0.51486,0.91941,0.000375354,0.000375354,0.000375354
532,1584.63,0.4803,0.38406,0.8305,0.90715,0.89543,0.89994,0.77078,0.63498,0.51355,0.91917,0.000374804,0.000374804,0.000374804
533,1587.53,0.48697,0.39763,0.83165,0.90744,0.88974,0.89519,0.76883,0.62936,0.51028,0.91817,0.000374254,0.000374254,0.000374254
534,1590.45,0.47904,0.38479,0.83372,0.90317,0.88629,0.89812,0.77487,0.63177,0.51165,0.91548,0.000373703,0.000373703,0.000373703
535,1593.36,0.48217,0.38767,0.82987,0.8979,0.87327,0.89203,0.76949,0.63559,0.50622,0.92309,0.000373153,0.000373153,0.000373153
536,1596.27,0.50457,0.39273,0.82778,0.89281,0.88616,0.89468,0.77421,0.64327,0.50603,0.92446,0.000372603,0.000372603,0.000372603
537,1599.19,0.49823,0.3964,0.83118,0.89197,0.88854,0.89293,0.7755,0.62318,0.50165,0.91735,0.000372053,0.000372053,0.000372053
538,1602.1,0.48451,0.39258,0.82547,0.88954,0.88999,0.89374,0.77576,0.63016,0.50122,0.91785,0.000371502,0.000371502,0.000371502
539,1604.98,0.47876,0.38241,0.83025,0.89389,0.88117,0.89439,0.77656,0.62221,0.49752,0.91847,0.000370952,0.000370952,0.000370952
540,1607.89,0.47401,0.38198,0.82699,0.90075,0.87283,0.8976,0.78041,0.62264,0.498,0.91477,0.000370402,0.000370402,0.000370402
541,1610.81,0.48481,0.38167,0.82647,0.90879,0.87249,0.90015,0.78023,0.62755,0.49877,0.91317,0.000369851,0.000369851,0.000369851
542,1613.73,0.47712,0.38504,0.82718,0.89469,0.8802,0.89758,0.77506,0.63496,0.50677,0.92204,0.000369301,0.000369301,0.000369301
543,1616.63,0.49585,0.39699,0.83282,0.89434,0.87995,0.90303,0.78061,0.61972,0.50913,0.91533,0.000368751,0.000368751,0.000368751
544,1619.56,0.49743,0.39241,0.82811,0.9041,0.88168,0.91635,0.7936,0.61734,0.49985,0.91012,0.000368201,0.000368201,0.000368201
545,1622.58,0.465,0.38089,0.8268,0.90194,0.88625,0.91701,0.79179,0.61906,0.49871,0.91119,0.00036765,0.00036765,0.00036765
546,1625.51,0.46879,0.37792,0.8234,0.90226,0.88937,0.91691,0.79022,0.6208,0.50147,0.91278,0.0003671,0.0003671,0.0003671
547,1628.39,0.4637,0.37845,0.82746,0.90612,0.89363,0.91896,0.79292,0.62166,0.5005,0.91288,0.00036655,0.00036655,0.00036655
548,1631.29,0.46414,0.38251,0.82417,0.89306,0.90059,0.91407,0.78542,0.62648,0.5032,0.91565,0.000366,0.000366,0.000366
549,1634.16,0.45732,0.38001,0.83318,0.88564,0.90062,0.90911,0.77952,0.6265,0.50792,0.91742,0.000365449,0.000365449,0.000365449
550,1637.06,0.48701,0.38414,0.8289,0.88544,0.89633,0.91007,0.78096,0.63631,0.51782,0.9204,0.000364899,0.000364899,0.000364899
551,1639.96,0.48499,0.38794,0.82397,0.90408,0.87021,0.90984,0.78793,0.62716,0.51691,0.91753,0.000364349,0.000364349,0.000364349
552,1642.87,0.48059,0.38693,0.82862,0.90069,0.87492,0.90972,0.78633,0.63603,0.51479,0.91766,0.000363798,0.000363798,0.000363798
553,1645.77,0.49687,0.39301,0.83074,0.90663,0.87647,0.91188,0.78908,0.6219,0.51044,0.912,0.000363248,0.000363248,0.000363248
554,1648.69,0.46683,0.37869,0.82492,0.90477,0.86795,0.90428,0.78672,0.61716,0.51166,0.90806,0.000362698,0.000362698,0.000362698
